source_file,instance_index,instance_id,layout_id,layout_variant,layout_source,subset_rule,perturbation_rule,config,policy_type,buffer_rule,buffer_eta,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran,replan_count,replan_time_total,realized_failure_rate,realized_cost_inflation,subexp,total_time_budget,palns_share,palns_time_limit,intensify_time_limit,dro_enabled,eps_sortie,hat_out,hat_in,dro_clipped_out,dro_clipped_in,mc_samples,mc_seed,mc_dist,mc_corr,mc_R_tol,mc_time,mc_infeasible_rate,mc_obj_mean,mc_obj_p90,mc_obj_p95,mc_makespan_mean,mc_makespan_p90,mc_makespan_p95,mc_drone_time_mean,mc_drone_time_p90,mc_drone_time_p95,cert_time,cert_lb,cert_ub,cert_gap,cert_cuts,heur_gap_to_lb
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,11442,OK,40,3,hybrid,37.30891500005964,43573.50179835296,47911.7269871883,17.424850092347672,40.643292955993914,True,1.0,8.839520300040022,0.0,0.12488890502986942,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,23787,beta,0.7,0.0001,0.19697440008167177,0.0,53895.370108708295,54653.88049338459,54817.906968202195,19.460606140487485,19.726490117398928,19.80104788181202,46.24964371084348,46.942291011423926,47.103237815032806,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,13442,OK,40,3,hybrid,42.98919479991309,46383.86706447657,46123.55270732625,16.44595521766864,40.367619638421246,True,1.0,14.80860429990571,0.0,0.12732073604109348,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,25787,beta,0.7,0.0001,0.20609789993613958,0.0,51996.0373868532,52688.62061604773,52887.59679390063,18.432438171104806,18.665711104141046,18.733376207715622,45.913094435500064,46.590625051012324,46.76024414683186,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,15442,OK,40,3,hybrid,35.56688710011076,45994.63050834227,45780.63412183964,15.632295093241787,42.67940547406357,True,1.0,8.68086459999904,0.0,0.13605033458870786,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,27787,beta,0.7,0.0001,0.1983102000085637,0.0,52009.10471179914,52714.168697454836,52872.24413584383,17.729473106766473,17.966411535328117,18.02464321845031,48.59777873399141,49.28057228607847,49.44721353330425,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,10465,OK,40,3,hybrid,69.7537210000446,45778.69146610562,50780.22193564117,18.111369157931044,44.42420970479644,True,4.0,41.16040010005236,0.0,0.13082667473114729,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,22810,beta,0.7,0.0001,0.20449359994381666,0.0,57423.62951359077,58247.48488528453,58477.76422713961,20.425012332884567,20.717859142555817,20.79698421702339,50.4469078837489,51.22366069575428,51.44747970707484,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,12465,OK,40,3,hybrid,49.705614900100045,46275.32692886497,43862.19667709281,15.634507067320548,38.40785480588417,True,3.0,20.690607100143097,0.0,0.13160255647608304,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,24810,beta,0.7,0.0001,0.2133032000856474,0.0,49634.57389245498,50369.15153219113,50564.14200648465,17.652297746771083,17.92436457194588,17.984995430599824,43.61259493987586,44.272524406637075,44.44919771905106,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,14465,OK,40,3,hybrid,91.6352955000475,44489.45717299433,42898.932405786545,15.43185852320736,37.03282870296452,True,3.0,62.34164660004899,0.0,0.13075147387739847,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,26810,beta,0.7,0.0001,0.21290889999363571,0.0,48508.03104561003,49219.1406225613,49391.53340630107,17.431474765089746,17.699519018745672,17.75433530002448,41.943386544349906,42.583109317469074,42.707428331874254,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,10513,OK,40,3,hybrid,55.783628300065175,43867.1754978231,47069.370235059876,16.03040669491488,44.03928634156572,True,1.0,26.274207800044678,0.0,0.13829979377022608,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,22858,beta,0.7,0.0001,0.2025100999744609,0.0,53579.054431463075,54405.35572591232,54611.873297381244,18.2373369649931,18.52335663153661,18.599286568964786,50.167959091055124,50.95250793086889,51.14039031368952,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,12513,OK,40,3,hybrid,120.89806139969733,43693.21872752267,47532.21319740414,17.22555720528927,40.55281321869417,True,5.0,92.455445699743,0.0,0.12859192330888897,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,24858,beta,0.7,0.0001,0.20170560001861304,0.0,53644.471911586494,54424.50881600728,54617.14089052029,19.341389163223912,19.625997448108055,19.68288996903409,46.14246740912408,46.8668311972301,47.01669719770676,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,14513,OK,40,3,hybrid,67.40203580015805,43238.71501494743,45976.36460636699,16.74028215188015,38.92863321815717,True,3.0,38.946849100175314,0.0,0.1275901287932209,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,26858,beta,0.7,0.0001,0.20288400002755225,0.0,51842.494887937435,52633.183477825834,52823.147179249696,18.773702739436764,19.052139894937888,19.123329306004557,44.28266717976651,45.015354048381504,45.1631834782658,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,11534,OK,40,3,hybrid,104.91880750015844,41944.30591060835,41316.99648088988,15.019120759166608,35.07664708957033,True,4.0,77.51688980008475,0.0,0.1259167939870958,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,23879,beta,0.7,0.0001,0.20282460004091263,0.0,46519.50021493965,47261.94137875548,47425.407421067095,16.824026448547137,17.09268609113476,17.17152254326062,39.819233894243375,40.513107288529355,40.65125321803885,nan,nan,nan,nan,nan,nan
