source_file,instance_index,instance_id,config,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran
GENERATED,6,syn_n40_L3_6,palns_only,2427640,OK,40,3,palns,12.820188400044572,13664.117618916875,13664.117618916875,16.2394465446579,42.41522029781292,False
GENERATED,6,syn_n40_L3_6,palns_only,2435559,OK,40,3,palns,12.609171400021296,13672.450080525534,13672.450080525534,16.262038919754154,42.16916830599766,False
GENERATED,6,syn_n40_L3_6,palns_only,2443478,OK,40,3,palns,12.684760199976154,13614.840991242974,13614.840991242974,16.20840079633364,41.67258268550702,False
GENERATED,6,syn_n40_L3_6,palns_only,2451397,OK,40,3,palns,12.874957699968945,13444.338625444852,13444.338625444852,15.999916531082844,41.26860648950627,False
GENERATED,6,syn_n40_L3_6,palns_only,2459316,OK,40,3,palns,12.962453600019217,13744.910963073646,13744.910963073646,16.427100370512637,40.70244814826202,False
GENERATED,6,syn_n40_L3_6,palns_only,2467235,OK,40,3,palns,12.75979839998763,13527.219198080398,13527.219198080398,16.08354642550296,41.84455368437655,False
GENERATED,6,syn_n40_L3_6,hybrid_main,2475154,OK,40,3,hybrid,39.38832289999118,13542.793042115061,13447.729994225567,16.20959606452865,36.87236988083079,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2483073,OK,40,3,hybrid,41.01869349996559,13568.317134238478,13445.388619878173,16.18059920870404,37.426834667146935,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2490992,OK,40,3,hybrid,34.174457599991,13637.256914880558,13531.539957069963,16.298227970792453,37.36768511358927,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2498911,OK,40,3,hybrid,40.16049780003959,14583.931930987903,14509.945451630072,17.292130694729476,44.02421230237044,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2506830,OK,40,3,hybrid,37.98759279999649,15284.657684754733,15259.651683286145,18.294343642038722,43.96839862163151,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2514749,OK,40,3,hybrid,37.312089500017464,13597.838030743005,13537.763351904743,16.143645123647772,40.857985976254724,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2522668,OK,40,3,hybrid,37.50291159999324,13482.515417003282,13378.35256572017,16.065874644263886,37.96990235777872,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2530587,OK,40,3,hybrid,39.89819760003593,13669.105613270694,13595.272322021554,16.371513029752425,37.61821570592101,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2538506,OK,40,3,hybrid,38.50598970003193,13380.90806539989,13315.94982124112,15.954960471957774,38.56369906493678,True
GENERATED,6,syn_n40_L3_6,hybrid_main,2546425,OK,40,3,hybrid,40.513987399986945,15384.368939513999,15353.791373685548,18.5362330386634,41.47475984822854,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2554344,OK,40,3,hybrid,38.85862900002394,12301.577857941647,12268.553765046043,14.626372497537412,37.107839768371015,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2562263,OK,40,3,hybrid,39.06140249996679,13602.375868530544,13581.288765615955,16.301974001488524,38.70880755713029,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2570182,OK,40,3,hybrid,38.89216619997751,12293.316191040652,12227.77495988438,14.700643902976877,34.35120093290639,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2578101,OK,40,3,hybrid,38.57916910003405,12429.027784620908,12393.745021993762,14.924926473642225,34.28714762177411,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2586020,OK,40,3,hybrid,38.35779199999524,12299.875457609449,12297.502201002982,14.648877747442496,37.4526825834603,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2593939,OK,40,3,hybrid,39.85038819996407,13145.51810284132,13124.191982595332,15.701711898720584,38.5116588158541,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2601858,OK,40,3,hybrid,38.792548099998385,12257.898793237438,12239.086189372312,14.605758661944186,36.70763408326208,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2609777,OK,40,3,hybrid,36.86123559996486,12419.280469119583,12316.339779027916,14.837605255829255,33.946738204456445,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2617696,OK,40,3,hybrid,41.278883299964946,12237.056073329637,12208.652329060997,14.538215060913855,37.28545809644588,True
GENERATED,6,syn_n40_L3_6,abl_no_dro,2625615,OK,40,3,hybrid,36.457633599988185,12322.494116546504,12294.275452207108,14.657318343036758,37.179619855129744,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2633534,OK,40,3,hybrid,42.224864699994214,17964.862842882834,16276.293999434325,20.002448490430513,36.41307518889823,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2641453,OK,40,3,hybrid,41.03708049998386,18191.409526884123,16565.997181276787,20.42701555595697,35.59244326597306,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2649372,OK,40,3,hybrid,41.847330900025554,16988.224770245928,14259.474196917297,17.441709456890113,33.66263154999177,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2657291,OK,40,3,hybrid,41.509946700010914,17987.082561982468,16237.888270076912,19.822490745428958,39.17200602871984,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2665210,OK,40,3,hybrid,42.89118520001648,17729.036095231524,15014.31996021348,18.076729852763677,41.62207344687779,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2673129,OK,40,3,hybrid,41.07659740000963,18517.989304406354,16492.740117348305,20.117622648704316,40.129232309144825,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2681048,OK,40,3,hybrid,39.73167100001592,18608.62193001203,16754.696743290624,20.60028087399852,37.27103107976379,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2688967,OK,40,3,hybrid,43.432115599978715,18536.826767214392,16706.062475788454,20.70735780407326,33.586974935243134,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2696886,OK,40,3,hybrid,45.07708790001925,17875.251879745298,14898.967381319046,18.09742839818021,37.88274521953963,True
GENERATED,6,syn_n40_L3_6,abl_adjacent,2704805,OK,40,3,hybrid,42.44011099997442,18000.2275521474,15650.939373683468,19.015726480650443,39.689843234161,True
GENERATED,6,syn_n40_L3_6,abl_no_cache,2712724,OK,40,3,hybrid,54.03314800001681,15354.534722123382,15319.756501413143,18.46514408195046,42.02566971286569,True
GENERATED,6,syn_n40_L3_6,abl_no_cache,2720643,OK,40,3,hybrid,52.611417799955234,14730.326926209907,14714.962440279938,17.513552908850034,45.13707881835457,True
GENERATED,6,syn_n40_L3_6,abl_no_cache,2728562,OK,40,3,hybrid,52.71554250002373,13521.28095812701,13433.03187109562,16.13715115519344,38.00481442001548,True
GENERATED,6,syn_n40_L3_6,abl_no_cache,2736481,OK,40,3,hybrid,53.82823109999299,13414.150051560386,13335.732313416365,16.017405493570212,37.790805521105824,True
GENERATED,6,syn_n40_L3_6,abl_no_cache,2744400,OK,40,3,hybrid,53.331309399975,13681.037598696148,13545.862484928388,16.2965370863567,37.81313343316754,True
GENERATED,6,syn_n40_L3_6,abl_no_cache,2752319,OK,40,3,hybrid,52.42160609998973,13610.96355849347,13538.137209863136,16.261699389108493,38.33893337233613,True
GENERATED,6,syn_n40_L3_6,abl_no_cache,2760238,OK,40,3,hybrid,54.04011669999454,13671.55899277598,13638.298645605326,16.42745800215257,37.64871839974,True
